frame,particle_resid,type,region
3235,2525,CLA,VSD3
3244,2521,CLA,VSD3
3242,2136,SOD,VSD3
3250,2524,CLA,VSD3
3255,2121,SOD,VSD3
3245,2454,CLA,VSD3
3267,2325,SOD,VSD3
3257,2577,CLA,VSD3
3276,2120,SOD,VSD3
3264,2516,CLA,VSD3
3291,2369,CLA,VSD3
3290,2305,SOD,VSD3
3288,2462,CLA,VSD3
3288,2463,CLA,VSD3
3303,2569,CLA,VSD3
3313,2174,SOD,VSD3
3314,2549,CLA,VSD3
3328,2346,CLA,VSD3
3325,2239,SOD,VSD3
3380,2574,CLA,VSD3
3357,2140,SOD,VSD3
3349,2539,CLA,VSD3
3368,2168,SOD,VSD3
3371,2489,CLA,VSD3
3384,2221,SOD,VSD3
3398,2283,SOD,VSD3
3381,2344,CLA,VSD3
3384,2457,CLA,VSD3
3392,2367,CLA,VSD3
3390,2435,CLA,VSD3
3423,2212,SOD,VSD3
3410,2579,CLA,VSD3
3422,2589,CLA,VSD3
3430,2587,CLA,VSD3
3439,2175,SOD,VSD3
3432,2167,SOD,VSD3
3450,2414,CLA,VSD3
3450,2384,CLA,VSD3
3458,2477,CLA,VSD3
3473,2234,SOD,VSD3
3474,2349,CLA,VSD3
3472,2568,CLA,VSD3
3511,2412,CLA,VSD3
3490,2483,CLA,VSD3
3527,2219,SOD,VSD3
3498,2469,CLA,VSD3
3497,2218,SOD,VSD3
3514,2277,SOD,VSD3
3511,2425,CLA,VSD3
3512,2358,CLA,VSD3
3521,2553,CLA,VSD3
3531,2411,CLA,VSD3
3528,2165,SOD,VSD3
3540,2139,SOD,VSD3
3535,2481,CLA,VSD3
3553,2402,CLA,VSD3
3626,2119,SOD,VSD3
3560,2499,CLA,VSD3
3635,2320,SOD,VSD3
3567,2400,CLA,VSD3
3578,2363,CLA,VSD3
3599,2394,CLA,VSD3
3582,2534,CLA,VSD3
3589,2495,CLA,VSD3
3591,2453,CLA,VSD3
3593,2497,CLA,VSD3
3615,2547,CLA,VSD3
3660,2413,CLA,VSD3
3637,2173,SOD,VSD3
3636,2424,CLA,VSD3
3650,2397,CLA,VSD3
3664,2451,CLA,VSD3
3656,2364,CLA,VSD3
3655,2357,CLA,VSD3
3671,2122,SOD,VSD3
3693,2190,SOD,VSD3
3675,2541,CLA,VSD3
3710,2417,CLA,VSD3
3720,2590,CLA,VSD3
3707,2540,CLA,VSD3
3711,2323,SOD,VSD3
3718,2563,CLA,VSD3
3746,2366,CLA,VSD3
3739,2228,SOD,VSD3
3751,2445,CLA,VSD3
3745,2526,CLA,VSD3
3739,2548,CLA,VSD3
3764,2493,CLA,VSD3
3751,2512,CLA,VSD3
3762,2478,CLA,VSD3
3801,2464,CLA,VSD3
3789,2111,SOD,VSD3
3769,2473,CLA,VSD3
3840,2498,CLA,VSD3
