frame,particle_resid,type,region
4055,2412,CLA,VSD3
4064,2445,CLA,VSD3
4065,2463,CLA,VSD3
4090,2250,SOD,VSD3
4078,2480,CLA,VSD3
4091,2414,CLA,VSD3
4107,2485,CLA,VSD3
4096,2446,CLA,VSD3
4121,2194,SOD,VSD3
4123,2161,SOD,VSD3
4123,2563,CLA,VSD3
4116,2346,CLA,VSD3
4123,2235,SOD,VSD3
4127,2389,CLA,VSD3
4141,2378,CLA,VSD3
4131,2395,CLA,VSD3
4131,2363,CLA,VSD3
4149,2241,SOD,VSD3
4144,2521,CLA,VSD3
4154,2495,CLA,VSD3
4160,2254,SOD,VSD3
4151,2390,CLA,VSD3
4163,2504,CLA,VSD3
4174,2207,SOD,VSD3
4179,2516,CLA,VSD3
4192,2356,CLA,VSD3
4190,2179,SOD,VSD3
4197,2457,CLA,VSD3
4206,2542,CLA,VSD3
4210,2579,CLA,VSD3
4209,2352,CLA,VSD3
4218,2430,CLA,VSD3
4223,2505,CLA,VSD3
4232,2119,SOD,VSD3
4239,2291,SOD,VSD3
4232,2392,CLA,VSD3
4231,2348,CLA,VSD3
4242,2557,CLA,VSD3
4240,2122,SOD,VSD3
4254,2591,CLA,VSD3
4267,2355,CLA,VSD3
4277,2290,SOD,VSD3
4275,2347,CLA,VSD3
4279,2234,SOD,VSD3
4281,2383,CLA,VSD3
4291,2399,CLA,VSD3
4302,2220,SOD,VSD3
4300,2358,CLA,VSD3
4308,2361,CLA,VSD3
4318,2475,CLA,VSD3
4333,2231,SOD,VSD3
4320,2336,SOD,VSD3
4326,2189,SOD,VSD3
4325,2551,CLA,VSD3
4330,2177,SOD,VSD3
4339,2464,CLA,VSD3
4337,2411,CLA,VSD3
4341,2405,CLA,VSD3
4347,2447,CLA,VSD3
4359,2233,SOD,VSD3
4355,2569,CLA,VSD3
4358,2490,CLA,VSD3
4361,2394,CLA,VSD3
4382,2324,SOD,VSD3
4370,2520,CLA,VSD3
4393,2163,SOD,VSD3
4370,2469,CLA,VSD3
4389,2279,SOD,VSD3
4384,2343,CLA,VSD3
4386,2532,CLA,VSD3
4402,2142,SOD,VSD3
4507,2400,CLA,VSD3
4400,2359,CLA,VSD3
4405,2147,SOD,VSD3
4391,2564,CLA,VSD3
4419,2141,SOD,VSD3
4398,2375,CLA,VSD3
4404,2448,CLA,VSD3
4407,2432,CLA,VSD3
4433,2149,SOD,VSD3
4439,2351,CLA,VSD3
4440,2227,SOD,VSD3
4462,2260,SOD,VSD3
4446,2373,CLA,VSD3
4461,2526,CLA,VSD3
4473,2369,CLA,VSD3
4480,2252,SOD,VSD3
4493,2192,SOD,VSD3
4543,2129,SOD,VSD3
4483,2536,CLA,VSD3
4485,2415,CLA,VSD3
4485,2429,CLA,VSD3
4497,2530,CLA,VSD3
4516,2366,CLA,VSD3
4527,2331,SOD,VSD3
4530,2453,CLA,VSD3
4534,2576,CLA,VSD3
4530,2338,CLA,VSD3
4543,2110,SOD,VSD3
4557,2221,SOD,VSD3
4553,2299,SOD,VSD3
4558,2534,CLA,VSD3
4552,2107,SOD,VSD3
4564,2239,SOD,VSD3
4572,2332,SOD,VSD3
4590,2589,CLA,VSD3
4588,2288,SOD,VSD3
4596,2273,SOD,VSD3
4587,2360,CLA,VSD3
4588,2540,CLA,VSD3
4624,2139,SOD,VSD3
4620,2482,CLA,VSD3
4672,2208,SOD,VSD3
4642,2259,SOD,VSD3
4631,2460,CLA,VSD3
4634,2549,CLA,VSD3
4647,2112,SOD,VSD3
4676,2416,CLA,VSD3
4653,2562,CLA,VSD3
4663,2524,CLA,VSD3
4672,2535,CLA,VSD3
4717,2319,SOD,VSD3
4693,2413,CLA,VSD3
4699,2367,CLA,VSD3
4708,2105,SOD,VSD3
4726,2519,CLA,VSD3
4724,2538,CLA,VSD3
4748,2572,CLA,VSD3
4779,2261,SOD,VSD3
4758,2377,CLA,VSD3
4786,2225,SOD,VSD3
4769,2344,CLA,VSD3
4786,2404,CLA,VSD3
4786,2527,CLA,VSD3
4805,2386,CLA,VSD3
